vinted_id,title,price,currency,brand,size,category,url,image_url
8693987906,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8693987906-jeans?referrer=catalog,https://images1.vinted.net/t/05_0178d_DtorUroYdqw9ryQQZn9wetB5/310x430/1776626104.webp?s=e9bc215e97bee70ee6e45980c28210f8cf2c766d
170645267,,0.0,EUR,,,woman/dresses,https://www.vinted.it/member/170645267,https://images1.vinted.net/t/01_00d08_2JCQvCwh36gKoFAxXQnJxfKM/50x50/1776427842.webp?s=7a4deec2824cf422233184a843ee5fc3e0b7f957
8699162215,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699162215-poncho?referrer=catalog,https://images1.vinted.net/t/05_006c1_QGQWKvAqgaFUUGcb1o2vh565/310x430/1776625555.webp?s=2ceb9c2b7b248dc80b053007628d8b83c9d9c8e4
8699217232,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699217232-blouse-rose-pale?referrer=catalog,https://images1.vinted.net/t/01_00385_7WCyuzeRtaXmRnVeAmHjycw8/310x430/1776625866.webp?s=7b2f26ee0c68e6691ea5d0b8f7108e4957578fc2
8699160413,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699160413-camicia-corta?referrer=catalog,https://images1.vinted.net/t/06_01c82_eWwHToi2w7PuQ1q9VtHpcpYD/310x430/1776625545.webp?s=872aa4024a444d540902f390cfd0e67442724a57
8699317053,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699317053-hose-weiss?referrer=catalog,https://images1.vinted.net/t/01_01115_bhhPQARsJ84dE5AtHNxbu7ax/310x430/1776626446.webp?s=bea732241cce0da0ed2c12147d119ad103089919
8699372012,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699372012-susses-t-shirt?referrer=catalog,https://images1.vinted.net/t/01_00902_G1cUkA868buojKuvBxEr7f4Z/310x430/1776626777.webp?s=53bfb3173410c0fe03df4de28a1b23c9b4d70240
8699062166,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699062166-abito-floreale-estivo?referrer=catalog,https://images1.vinted.net/t/01_0239e_FiWrYKu2SwRish9s2E8vEe3P/310x430/1776625003.webp?s=b80218e5c5f0641805ca3fc4006fa64c88c3324d
8699155480,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699155480-falda?referrer=catalog,https://images1.vinted.net/t/05_01bc6_8eBm7Z2P882hbrB87DoxaZNf/310x430/1776625517.webp?s=7b2d494c8b3a8008916aff1ac0880564d4ecef9f
8699206467,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699206467-falda-cuadros?referrer=catalog,https://images1.vinted.net/t/06_00b66_roNu6LV9otmYaezmSaPXicr5/310x430/1776625805.webp?s=a03392261dda3454556ed81678e8051b14c96895
8699072979,,0.0,EUR,,,woman/dresses,https://www.vinted.it/items/8699072979-only-tshirt?referrer=catalog,https://images1.vinted.net/t/01_023e0_6HV1FMUWUq8aYdJx57BYsH4L/310x430/1776625062.webp?s=e039c7cbba0f20ec67c50bac5c953290104acaaa
